Date,Route,Attempted,Succeeded,Success Percentage
7/13/2014,Disappointment Cleaver,7,7,1
7/13/2014,Disappointment Cleaver,5,5,1
7/13/2014,Disappointment Cleaver,4,0,0
7/13/2014,Disappointment Cleaver,3,3,1
7/13/2014,Emmons-Winthrop,12,10,0.833333333
7/13/2014,Kautz Glacier,6,6,1
7/13/2014,Disappointment Cleaver,11,11,1
7/13/2014,Emmons-Winthrop,3,3,1
7/13/2014,Disappointment Cleaver,3,3,1
7/13/2014,Disappointment Cleaver,4,4,1
07-12-14,Unknown,4,4,1
07-12-14,Disappointment Cleaver,7,6,0.857142857
07-12-14,Little Tahoma,3,3,1
07-12-14,Disappointment Cleaver,2,2,1
07-12-14,Disappointment Cleaver,2,2,1
07-12-14,Disappointment Cleaver,4,4,1
07-12-14,Disappointment Cleaver,2,2,1
07-12-14,glacier only - no summit attempt,2,0,0
07-12-14,Disappointment Cleaver,3,0,0
07-12-14,Disappointment Cleaver,4,2,0.5
07-12-14,Little Tahoma,10,8,0.8
07-12-14,Disappointment Cleaver,2,0,0
07-12-14,Disappointment Cleaver,4,4,1
07-12-14,glacier only - no summit attempt,2,0,0
07-12-14,Kautz Glacier,3,3,1
07-12-14,Kautz Glacier,6,6,1
07-12-14,Disappointment Cleaver,12,11,0.916666667
07-12-14,Emmons-Winthrop,8,0,0
07-12-14,Emmons-Winthrop,2,0,0
07-12-14,Disappointment Cleaver,2,2,1
07-12-14,Emmons-Winthrop,3,3,1
07-12-14,Emmons-Winthrop,3,2,0.666666667
07-12-14,Disappointment Cleaver,12,7,0.583333333
07-12-14,Disappointment Cleaver,3,3,1
07-12-14,Ptarmigan RIngraham Directge,3,3,1
07-12-14,Disappointment Cleaver,12,9,0.75
07-12-14,Kautz Glacier,4,4,1
07-12-14,Disappointment Cleaver,2,2,1
07-12-14,Edmonds HW,2,0,0
07-12-14,Emmons-Winthrop,11,11,1
07-12-14,Disappointment Cleaver,12,9,0.75
07-12-14,Kautz Glacier,2,0,0
07-12-14,Disappointment Cleaver,2,2,1
07-12-14,Disappointment Cleaver,3,3,1
07-12-14,Kautz Glacier,2,0,0
07-12-14,Emmons-Winthrop,3,3,1
07-12-14,Disappointment Cleaver,2,2,1
07-12-14,Emmons-Winthrop,2,0,0
07-12-14,Emmons-Winthrop,3,3,1
07-12-14,Disappointment Cleaver,2,0,0
07-11-14,glacier only - no summit attempt,3,0,0
07-11-14,Emmons-Winthrop,2,2,1
07-11-14,Emmons-Winthrop,4,4,1
07-11-14,Emmons-Winthrop,3,0,0
07-11-14,Disappointment Cleaver,4,0,0
07-11-14,Emmons-Winthrop,2,2,1
07-11-14,Emmons-Winthrop,2,0,0
07-11-14,Disappointment Cleaver,3,3,1
07-11-14,Emmons-Winthrop,6,6,1
07-11-14,Ptarmigan RIngraham Directge,3,3,1
07-11-14,Disappointment Cleaver,2,2,1
07-11-14,Disappointment Cleaver,4,0,0
07-11-14,Disappointment Cleaver,3,1,0.333333333
07-11-14,Disappointment Cleaver,4,0,0
07-11-14,Disappointment Cleaver,2,2,1
07-11-14,Disappointment Cleaver,4,3,0.75
07-11-14,Kautz Glacier,2,2,1
07-11-14,Disappointment Cleaver,7,7,1
07-11-14,Disappointment Cleaver,4,4,1
07-11-14,Disappointment Cleaver,2,2,1
07-11-14,Disappointment Cleaver,4,0,0
07-11-14,Disappointment Cleaver,4,0,0
07-11-14,Emmons-Winthrop,1,1,1
07-11-14,Emmons-Winthrop,3,1,0.333333333
07-11-14,Emmons-Winthrop,5,4,0.8
07-11-14,Fuhrer's Finger,12,12,1
07-11-14,Emmons-Winthrop,2,2,1
07-11-14,Emmons-Winthrop,2,2,1
07-11-14,Kautz Glacier,11,12,1.090909091
07-11-14,Emmons-Winthrop,3,3,1
07-11-14,Disappointment Cleaver,2,2,1
07-11-14,Disappointment Cleaver,12,12,1
07-11-14,Disappointment Cleaver,3,3,1
07-11-14,Disappointment Cleaver,3,3,1
07-11-14,Emmons-Winthrop,8,0,0
07-11-14,Emmons-Winthrop,2,2,1
07-11-14,Disappointment Cleaver,2,2,1
07-11-14,Emmons-Winthrop,8,0,0
07-11-14,Disappointment Cleaver,4,0,0
07-11-14,Disappointment Cleaver,2,0,0
07-11-14,Emmons-Winthrop,1,0,0
07-11-14,Emmons-Winthrop,1,0,0
07-11-14,Disappointment Cleaver,7,0,0
07-11-14,Emmons-Winthrop,6,6,1
07-11-14,Emmons-Winthrop,5,0,0
07-11-14,glacier only - no summit attempt,3,0,0
07-11-14,Disappointment Cleaver,4,4,1
07-11-14,Disappointment Cleaver,12,10,0.833333333
07-11-14,Disappointment Cleaver,3,3,1
07-11-14,Disappointment Cleaver,12,9,0.75
07-11-14,Disappointment Cleaver,2,2,1
07-10-14,Disappointment Cleaver,12,11,0.916666667
07-10-14,Disappointment Cleaver,2,0,0
07-10-14,Emmons-Winthrop,3,3,1
07-10-14,Little Tahoma,3,3,1
07-10-14,Disappointment Cleaver,11,11,1
07-10-14,Disappointment Cleaver,4,2,0.5
07-10-14,Disappointment Cleaver,1,0,0
07-10-14,Emmons-Winthrop,2,0,0
07-10-14,Disappointment Cleaver,4,4,1
07-10-14,Liberty RIngraham Directge,2,2,1
07-10-14,Disappointment Cleaver,4,4,1
07-10-14,Emmons-Winthrop,12,12,1
07-10-14,Fuhrer's Finger,4,0,0
07-10-14,Disappointment Cleaver,2,1,0.5
07-10-14,Disappointment Cleaver,5,5,1
07-10-14,Disappointment Cleaver,5,5,1
07-10-14,Disappointment Cleaver,3,0,0
07-10-14,Disappointment Cleaver,3,4,1.333333333
07-09-14,Disappointment Cleaver,12,10,0.833333333
07-09-14,Disappointment Cleaver,12,11,0.916666667
07-09-14,Disappointment Cleaver,3,3,1
07-09-14,Disappointment Cleaver,2,2,1
07-09-14,Disappointment Cleaver,4,3,0.75
07-09-14,Disappointment Cleaver,2,2,1
07-09-14,Disappointment Cleaver,12,12,1
07-09-14,Disappointment Cleaver,2,0,0
07-09-14,Disappointment Cleaver,1,0,0
07-09-14,Emmons-Winthrop,7,7,1
07-09-14,Emmons-Winthrop,9,9,1
07-09-14,Disappointment Cleaver,2,0,0
07-09-14,Disappointment Cleaver,7,6,0.857142857
07-09-14,Disappointment Cleaver,2,0,0
07-09-14,Disappointment Cleaver,2,2,1
07-08-14,Disappointment Cleaver,3,0,0
07-08-14,Emmons-Winthrop,12,10,0.833333333
07-08-14,Disappointment Cleaver,12,10,0.833333333
07-08-14,Emmons-Winthrop,4,3,0.75
07-08-14,Liberty RIngraham Directge,2,0,0
07-08-14,Disappointment Cleaver,12,9,0.75
07-08-14,Disappointment Cleaver,5,5,1
07-08-14,Emmons-Winthrop,2,2,1
07-08-14,Disappointment Cleaver,2,0,0
07-08-14,Success Cleaver,2,0,0
07-08-14,Emmons-Winthrop,2,2,1
07-08-14,Disappointment Cleaver,4,4,1
07-08-14,Disappointment Cleaver,2,0,0
07-08-14,Little Tahoma,6,6,1
07-08-14,Kautz Glacier,12,12,1
07-08-14,Disappointment Cleaver,7,7,1
07-08-14,Disappointment Cleaver,2,2,1
07-08-14,Disappointment Cleaver,4,3,0.75
07-08-14,Emmons-Winthrop,3,3,1
07-07-14,Emmons-Winthrop,2,2,1
07-07-14,Disappointment Cleaver,6,3,0.5
07-07-14,Kautz Glacier,2,2,1
07-07-14,Disappointment Cleaver,2,0,0
07-07-14,Disappointment Cleaver,4,0,0
07-07-14,Disappointment Cleaver,11,9,0.818181818
07-07-14,Disappointment Cleaver,4,4,1
07-07-14,Fuhrer's Finger,5,5,1
07-07-14,Little Tahoma,2,0,0
07-07-14,Emmons-Winthrop,5,5,1
07-07-14,Disappointment Cleaver,3,3,1
07-07-14,Emmons-Winthrop,6,6,1
07-07-14,Disappointment Cleaver,3,3,1
07-07-14,Emmons-Winthrop,3,3,1
07-07-14,Disappointment Cleaver,5,5,1
07-07-14,Emmons-Winthrop,3,3,1
07-07-14,Disappointment Cleaver,3,3,1
07-07-14,Emmons-Winthrop,6,6,1
07-07-14,Kautz Glacier,2,0,0
07-07-14,Disappointment Cleaver,11,9,0.818181818
07-07-14,Disappointment Cleaver,4,2,0.5
07-07-14,Disappointment Cleaver,3,3,1
07-07-14,Disappointment Cleaver,12,9,0.75
07-07-14,Disappointment Cleaver,11,9,0.818181818
07-07-14,Disappointment Cleaver,2,2,1
07-07-14,Disappointment Cleaver,10,9,0.9
07-07-14,Disappointment Cleaver,2,0,0
07-07-14,Disappointment Cleaver,2,2,1
07-06-14,Emmons-Winthrop,12,12,1
07-06-14,Disappointment Cleaver,3,0,0
07-06-14,Emmons-Winthrop,6,5,0.833333333
07-06-14,Disappointment Cleaver,2,2,1
07-06-14,Emmons-Winthrop,2,2,1
07-06-14,Disappointment Cleaver,5,5,1
07-06-14,Disappointment Cleaver,3,3,1
07-06-14,Disappointment Cleaver,4,4,1
07-06-14,Emmons-Winthrop,6,6,1
07-06-14,Disappointment Cleaver,6,5,0.833333333
07-06-14,Emmons-Winthrop,2,0,0
07-06-14,Disappointment Cleaver,5,4,0.8
07-06-14,Emmons-Winthrop,4,4,1
07-06-14,Disappointment Cleaver,2,2,1
07-06-14,Kautz Glacier,12,11,0.916666667
07-06-14,glacier only - no summit attempt,5,0,0
07-06-14,Emmons-Winthrop,3,0,0
07-06-14,Kautz Glacier,2,0,0
07-06-14,Emmons-Winthrop,1,0,0
07-06-14,Emmons-Winthrop,3,3,1
07-06-14,Disappointment Cleaver,3,0,0
07-06-14,Disappointment Cleaver,2,0,0
07-06-14,Disappointment Cleaver,2,2,1
07-06-14,Disappointment Cleaver,3,3,1
07-06-14,Disappointment Cleaver,4,4,1
07-06-14,Disappointment Cleaver,12,12,1
07-06-14,Disappointment Cleaver,3,3,1
07-06-14,Emmons-Winthrop,2,2,1
07-06-14,Emmons-Winthrop,2,2,1
07-06-14,Disappointment Cleaver,3,3,1
07-06-14,glacier only - no summit attempt,1,0,0
07-06-14,Disappointment Cleaver,2,2,1
07-06-14,Kautz Glacier,3,3,1
07-06-14,Disappointment Cleaver,12,9,0.75
07-06-14,Disappointment Cleaver,4,4,1
07-05-14,Disappointment Cleaver,3,3,1
07-05-14,Disappointment Cleaver,3,3,1
07-05-14,Disappointment Cleaver,3,0,0
07-05-14,Emmons-Winthrop,8,8,1
07-05-14,Little Tahoma,4,4,1
07-05-14,glacier only - no summit attempt,3,0,0
07-05-14,Disappointment Cleaver,10,10,1
07-05-14,Disappointment Cleaver,12,12,1
07-05-14,Disappointment Cleaver,2,0,0
07-05-14,Disappointment Cleaver,3,3,1
07-05-14,Disappointment Cleaver,2,0,0
07-05-14,Kautz Glacier,2,0,0
07-05-14,Disappointment Cleaver,3,3,1
07-05-14,Little Tahoma,5,5,1
07-05-14,Emmons-Winthrop,2,2,1
07-05-14,Disappointment Cleaver,4,0,0
07-05-14,Emmons-Winthrop,2,0,0
07-05-14,Kautz Glacier,2,0,0
07-05-14,Disappointment Cleaver,12,6,0.5
07-05-14,Disappointment Cleaver,2,0,0
07-05-14,Disappointment Cleaver,4,4,1
07-04-14,Disappointment Cleaver,8,7,0.875
07-04-14,Emmons-Winthrop,5,0,0
07-04-14,Little Tahoma,2,0,0
07-04-14,Kautz Glacier,3,3,1
07-04-14,Disappointment Cleaver,12,0,0
07-04-14,Disappointment Cleaver,4,0,0
07-04-14,Disappointment Cleaver,8,3,0.375
07-04-14,Disappointment Cleaver,8,7,0.875
07-04-14,Disappointment Cleaver,3,3,1
07-04-14,Disappointment Cleaver,12,10,0.833333333
07-04-14,Disappointment Cleaver,2,0,0
07-04-14,glacier only - no summit attempt,1,0,0
07-04-14,Emmons-Winthrop,4,4,1
07-04-14,Ptarmigan RIngraham Directge,2,0,0
07-04-14,Liberty RIngraham Directge,2,2,1
07-04-14,Disappointment Cleaver,4,4,1
07-04-14,Disappointment Cleaver,2,2,1
07-04-14,Disappointment Cleaver,2,0,0
07-04-14,Disappointment Cleaver,3,2,0.666666667
07-04-14,Disappointment Cleaver,1,0,0
07-04-14,Kautz Glacier,2,2,1
07-04-14,Kautz Glacier,6,0,0
07-04-14,Disappointment Cleaver,4,0,0
07-04-14,Emmons-Winthrop,3,3,1
07-04-14,Disappointment Cleaver,5,4,0.8
07-04-14,Disappointment Cleaver,2,2,1
07-04-14,glacier only - no summit attempt,2,0,0
07-04-14,Disappointment Cleaver,2,2,1
07-04-14,Disappointment Cleaver,3,0,0
07-04-14,Emmons-Winthrop,4,4,1
07-04-14,Kautz Glacier,5,0,0
07-04-14,Emmons-Winthrop,7,7,1
07-04-14,Disappointment Cleaver,3,3,1
07-04-14,Liberty RIngraham Directge,2,2,1
07-04-14,Disappointment Cleaver,2,2,1
07-04-14,Disappointment Cleaver,4,0,0
07-04-14,Liberty RIngraham Directge,2,2,1
07-04-14,Disappointment Cleaver,11,7,0.636363636
07-04-14,Tahoma Glacier,2,2,1
07-04-14,Emmons-Winthrop,2,2,1
07-04-14,Emmons-Winthrop,4,3,0.75
07-04-14,Little Tahoma,4,4,1
07-03-14,Emmons-Winthrop,11,11,1
07-03-14,Emmons-Winthrop,11,11,1
07-03-14,Disappointment Cleaver,6,0,0
07-03-14,Disappointment Cleaver,3,3,1
07-03-14,Disappointment Cleaver,3,3,1
07-03-14,Disappointment Cleaver,3,3,1
07-03-14,Disappointment Cleaver,2,0,0
07-03-14,Disappointment Cleaver,2,0,0
07-03-14,Disappointment Cleaver,4,4,1
07-03-14,Disappointment Cleaver,4,3,0.75
07-03-14,Disappointment Cleaver,2,0,0
07-03-14,Kautz Glacier,3,3,1
07-03-14,Disappointment Cleaver,3,3,1
07-03-14,Emmons-Winthrop,4,4,1
07-03-14,Disappointment Cleaver,8,4,0.5
07-03-14,Emmons-Winthrop,10,4,0.4
07-03-14,Disappointment Cleaver,4,0,0
07-03-14,Disappointment Cleaver,2,2,1
07-03-14,Emmons-Winthrop,7,6,0.857142857
07-03-14,Liberty RIngraham Directge,2,2,1
07-03-14,Disappointment Cleaver,3,3,1
07-03-14,Disappointment Cleaver,8,0,0
07-03-14,Disappointment Cleaver,12,9,0.75
07-03-14,Disappointment Cleaver,12,10,0.833333333
07-03-14,Fuhrer's Finger,3,0,0
07-03-14,Disappointment Cleaver,1,2,2
07-03-14,Emmons-Winthrop,11,0,0
07-03-14,Disappointment Cleaver,4,2,0.5
07-03-14,Disappointment Cleaver,5,5,1
07-03-14,Kautz Glacier,2,2,1
07-03-14,Emmons-Winthrop,7,6,0.857142857
07-03-14,Disappointment Cleaver,6,0,0
07-03-14,Kautz Glacier,8,0,0
07-03-14,Emmons-Winthrop,2,0,0
07-02-14,Emmons-Winthrop,4,0,0
07-02-14,Emmons-Winthrop,7,7,1
07-02-14,Emmons-Winthrop,2,2,1
07-02-14,Tahoma Glacier,2,0,0
07-02-14,Disappointment Cleaver,2,2,1
07-02-14,Disappointment Cleaver,4,0,0
07-02-14,Disappointment Cleaver,6,4,0.666666667
07-02-14,Fuhrer's Finger,6,6,1
07-02-14,Emmons-Winthrop,12,11,0.916666667
07-02-14,Disappointment Cleaver,1,1,1
07-02-14,Disappointment Cleaver,12,12,1
07-02-14,Disappointment Cleaver,11,8,0.727272727
07-01-14,Kautz Glacier,12,10,0.833333333
07-01-14,Emmons-Winthrop,2,2,1
07-01-14,Emmons-Winthrop,3,0,0
07-01-14,Disappointment Cleaver,2,2,1
07-01-14,Emmons-Winthrop,3,0,0
07-01-14,Disappointment Cleaver,4,2,0.5
07-01-14,Disappointment Cleaver,2,2,1
07-01-14,Disappointment Cleaver,2,2,1
07-01-14,Little Tahoma,2,0,0
07-01-14,Disappointment Cleaver,12,6,0.5
07-01-14,Emmons-Winthrop,11,0,0
07-01-14,Disappointment Cleaver,2,2,1
07-01-14,Disappointment Cleaver,2,2,1
07-01-14,Disappointment Cleaver,3,3,1
07-01-14,Disappointment Cleaver,12,8,0.666666667
07-01-14,Disappointment Cleaver,12,11,0.916666667
07-01-14,Disappointment Cleaver,3,0,0
07-01-14,Disappointment Cleaver,11,11,1
07-01-14,Disappointment Cleaver,4,4,1
07-01-14,Emmons-Winthrop,5,5,1
07-01-14,Disappointment Cleaver,6,4,0.666666667
6/30/2014,Disappointment Cleaver,5,2,0.4
6/30/2014,Disappointment Cleaver,2,2,1
6/30/2014,Emmons-Winthrop,3,0,0
6/30/2014,Disappointment Cleaver,3,3,1
6/30/2014,Emmons-Winthrop,10,10,1
6/30/2014,Disappointment Cleaver,12,10,0.833333333
6/30/2014,Disappointment Cleaver,11,10,0.909090909
6/30/2014,Disappointment Cleaver,1,0,0
6/30/2014,Disappointment Cleaver,2,0,0
6/30/2014,glacier only - no summit attempt,2,0,0
6/30/2014,Disappointment Cleaver,7,6,0.857142857
6/30/2014,Emmons-Winthrop,4,0,0
6/30/2014,Liberty RIngraham Directge,2,0,0
6/30/2014,Emmons-Winthrop,3,3,1
6/30/2014,Ptarmigan RIngraham Directge,2,0,0
6/30/2014,Disappointment Cleaver,2,2,1
6/30/2014,Little Tahoma,7,7,1
6/30/2014,Emmons-Winthrop,4,4,1
6/30/2014,Disappointment Cleaver,2,2,1
6/30/2014,Disappointment Cleaver,2,0,0
6/29/2014,Disappointment Cleaver,2,0,0
6/29/2014,Emmons-Winthrop,12,12,1
6/29/2014,Disappointment Cleaver,4,4,1
6/29/2014,Ptarmigan RIngraham Directge,2,2,1
6/29/2014,Disappointment Cleaver,5,4,0.8
6/29/2014,Kautz Glacier,2,2,1
6/29/2014,Disappointment Cleaver,11,10,0.909090909
6/29/2014,Disappointment Cleaver,3,0,0
6/29/2014,Disappointment Cleaver,12,11,0.916666667
6/29/2014,Disappointment Cleaver,2,2,1
6/29/2014,Kautz Cleaver,1,0,0
6/29/2014,Disappointment Cleaver,2,2,1
6/29/2014,Disappointment Cleaver,5,0,0
6/29/2014,Disappointment Cleaver,3,3,1
6/29/2014,Liberty RIngraham Directge,2,2,1
6/29/2014,Disappointment Cleaver,9,7,0.777777778
6/29/2014,Fuhrer's Finger,2,0,0
6/29/2014,Disappointment Cleaver,5,0,0
6/29/2014,Emmons-Winthrop,3,0,0
6/29/2014,Emmons-Winthrop,6,6,1
6/29/2014,Kautz Glacier,12,12,1
6/29/2014,Emmons-Winthrop,2,0,0
6/29/2014,Disappointment Cleaver,8,8,1
6/29/2014,Disappointment Cleaver,12,5,0.416666667
6/29/2014,Disappointment Cleaver,2,2,1
6/29/2014,Disappointment Cleaver,2,1,0.5
6/29/2014,Disappointment Cleaver,12,12,1
6/29/2014,Disappointment Cleaver,2,2,1
6/29/2014,Disappointment Cleaver,10,6,0.6
6/28/2014,Disappointment Cleaver,12,8,0.666666667
6/28/2014,Emmons-Winthrop,7,0,0
6/28/2014,Emmons-Winthrop,8,8,1
6/28/2014,Kautz Glacier,5,0,0
6/28/2014,Disappointment Cleaver,6,0,0
6/28/2014,Disappointment Cleaver,2,2,1
6/28/2014,Disappointment Cleaver,3,2,0.666666667
6/28/2014,Disappointment Cleaver,2,0,0
6/28/2014,Disappointment Cleaver,3,0,0
6/28/2014,Liberty RIngraham Directge,2,0,0
6/28/2014,Disappointment Cleaver,2,0,0
6/28/2014,Unknown,1,0,0
6/28/2014,Disappointment Cleaver,2,2,1
6/28/2014,Disappointment Cleaver,1,0,0
6/28/2014,Unknown,2,0,0
6/28/2014,Disappointment Cleaver,3,3,1
6/28/2014,Emmons-Winthrop,7,7,1
6/28/2014,Disappointment Cleaver,7,0,0
6/28/2014,Disappointment Cleaver,2,0,0
6/28/2014,Emmons-Winthrop,3,3,1
6/28/2014,Disappointment Cleaver,4,0,0
6/28/2014,Disappointment Cleaver,4,3,0.75
6/28/2014,Unknown,26,0,0
6/28/2014,Disappointment Cleaver,2,2,1
6/28/2014,Unknown,2,0,0
6/27/2014,Disappointment Cleaver,12,0,0
6/27/2014,Fuhrer's Finger,6,0,0
6/27/2014,Disappointment Cleaver,12,0,0
6/27/2014,Disappointment Cleaver,10,0,0
6/27/2014,Disappointment Cleaver,5,0,0
6/27/2014,Disappointment Cleaver,2,0,0
6/27/2014,Emmons-Winthrop,2,0,0
6/27/2014,Disappointment Cleaver,2,0,0
6/27/2014,Disappointment Cleaver,2,0,0
6/27/2014,Emmons-Winthrop,5,0,0
6/27/2014,Disappointment Cleaver,11,4,0.363636364
6/27/2014,Disappointment Cleaver,3,0,0
6/27/2014,Disappointment Cleaver,3,0,0
6/27/2014,Disappointment Cleaver,3,3,1
6/27/2014,Disappointment Cleaver,2,2,1
6/26/2014,Disappointment Cleaver,11,0,0
6/26/2014,Disappointment Cleaver,12,0,0
6/26/2014,Disappointment Cleaver,12,0,0
6/26/2014,Emmons-Winthrop,12,0,0
6/26/2014,Kautz Glacier,2,2,1
6/26/2014,Disappointment Cleaver,3,0,0
6/26/2014,Kautz Glacier,2,0,0
6/26/2014,Fuhrer's Finger,6,6,1
6/26/2014,Disappointment Cleaver,6,0,0
6/26/2014,Liberty RIngraham Directge,2,2,1
6/26/2014,Unknown,2,0,0
6/26/2014,Disappointment Cleaver,8,0,0
6/26/2014,Emmons-Winthrop,3,0,0
6/26/2014,Emmons-Winthrop,3,0,0
6/25/2014,Disappointment Cleaver,12,0,0
6/25/2014,Disappointment Cleaver,12,12,1
6/25/2014,Disappointment Cleaver,12,12,1
6/25/2014,Disappointment Cleaver,3,2,0.666666667
6/25/2014,Disappointment Cleaver,6,1,0.166666667
6/25/2014,Disappointment Cleaver,12,0,0
6/25/2014,Disappointment Cleaver,12,8,0.666666667
6/25/2014,Disappointment Cleaver,5,5,1
6/25/2014,Disappointment Cleaver,3,3,1
6/25/2014,Disappointment Cleaver,2,0,0
6/25/2014,Liberty RIngraham Directge,2,0,0
6/25/2014,Disappointment Cleaver,2,0,0
6/25/2014,Disappointment Cleaver,3,0,0
6/25/2014,Disappointment Cleaver,2,2,1
6/25/2014,Unknown,3,0,0
6/25/2014,Disappointment Cleaver,2,2,1
6/24/2014,Kautz Glacier,12,10,0.833333333
6/24/2014,Disappointment Cleaver,12,12,1
6/24/2014,Disappointment Cleaver,12,9,0.75
6/24/2014,Disappointment Cleaver,6,0,0
6/24/2014,Disappointment Cleaver,4,0,0
6/24/2014,Disappointment Cleaver,3,0,0
6/24/2014,Disappointment Cleaver,2,2,1
6/24/2014,Emmons-Winthrop,2,0,0
6/24/2014,Disappointment Cleaver,2,0,0
6/24/2014,Disappointment Cleaver,2,1,0.5
6/24/2014,Disappointment Cleaver,3,0,0
6/24/2014,Disappointment Cleaver,5,0,0
6/24/2014,Disappointment Cleaver,2,2,1
6/24/2014,Disappointment Cleaver,6,2,0.333333333
6/24/2014,Unknown,2,0,0
6/24/2014,Disappointment Cleaver,2,2,1
6/23/2014,Disappointment Cleaver,12,11,0.916666667
6/23/2014,Emmons-Winthrop,11,9,0.818181818
6/23/2014,Disappointment Cleaver,12,12,1
6/23/2014,Disappointment Cleaver,11,7,0.636363636
6/23/2014,Emmons-Winthrop,12,5,0.416666667
6/23/2014,Disappointment Cleaver,12,11,0.916666667
6/23/2014,Disappointment Cleaver,3,0,0
6/23/2014,Kautz Glacier,3,0,0
6/23/2014,Kautz Glacier,6,0,0
6/23/2014,Disappointment Cleaver,8,0,0
6/23/2014,Disappointment Cleaver,8,0,0
6/23/2014,Emmons-Winthrop,5,0,0
6/23/2014,Disappointment Cleaver,3,0,0
6/23/2014,Disappointment Cleaver,2,2,1
6/23/2014,Kautz Glacier,2,0,0
6/23/2014,Disappointment Cleaver,3,3,1
6/23/2014,Disappointment Cleaver,3,3,1
6/23/2014,Disappointment Cleaver,3,2,0.666666667
6/23/2014,Disappointment Cleaver,8,7,0.875
6/23/2014,Fuhrer's Finger,2,0,0
6/22/2014,Emmons-Winthrop,11,11,1
6/22/2014,Disappointment Cleaver,12,12,1
6/22/2014,Kautz Cleaver,10,0,0
6/22/2014,Disappointment Cleaver,12,8,0.666666667
6/22/2014,Disappointment Cleaver,4,0,0
6/22/2014,Emmons-Winthrop,3,3,1
6/22/2014,Emmons-Winthrop,2,0,0
6/22/2014,Liberty RIngraham Directge,3,3,1
6/22/2014,Disappointment Cleaver,2,0,0
6/22/2014,Liberty RIngraham Directge,2,2,1
6/22/2014,Emmons-Winthrop,2,0,0
6/22/2014,Liberty RIngraham Directge,2,2,1
6/22/2014,Little Tahoma,3,3,1
6/22/2014,Disappointment Cleaver,1,0,0
6/22/2014,Disappointment Cleaver,2,2,1
6/22/2014,Disappointment Cleaver,3,3,1
6/22/2014,Disappointment Cleaver,3,3,1
6/22/2014,Disappointment Cleaver,4,4,1
6/22/2014,Disappointment Cleaver,3,3,1
6/22/2014,Kautz Cleaver,4,0,0
6/22/2014,Disappointment Cleaver,8,8,1
6/22/2014,Emmons-Winthrop,3,3,1
6/21/2014,Disappointment Cleaver,12,12,1
6/21/2014,Disappointment Cleaver,12,10,0.833333333
6/21/2014,Disappointment Cleaver,12,10,0.833333333
6/21/2014,Disappointment Cleaver,3,0,0
6/21/2014,Emmons-Winthrop,11,10,0.909090909
6/21/2014,Disappointment Cleaver,3,3,1
6/21/2014,Emmons-Winthrop,4,3,0.75
6/21/2014,Disappointment Cleaver,2,2,1
6/21/2014,Disappointment Cleaver,4,4,1
6/21/2014,Emmons-Winthrop,4,4,1
6/21/2014,Disappointment Cleaver,2,2,1
6/21/2014,Disappointment Cleaver,3,2,0.666666667
6/21/2014,Ptarmigan RIngraham Directge,3,0,0
6/21/2014,Emmons-Winthrop,2,0,0
6/21/2014,Unknown,1,0,0
6/21/2014,Disappointment Cleaver,3,3,1
6/21/2014,Gibralter Ledges,3,3,1
6/21/2014,Fuhrer's Finger,2,0,0
6/21/2014,Disappointment Cleaver,2,2,1
6/21/2014,Emmons-Winthrop,4,2,0.5
6/21/2014,Disappointment Cleaver,1,1,1
6/21/2014,Emmons-Winthrop,4,0,0
6/21/2014,Disappointment Cleaver,8,8,1
6/21/2014,Little Tahoma,6,0,0
6/21/2014,Emmons-Winthrop,2,2,1
6/21/2014,Disappointment Cleaver,3,3,1
6/21/2014,Emmons-Winthrop,8,0,0
6/21/2014,Disappointment Cleaver,2,0,0
6/21/2014,Emmons-Winthrop,2,2,1
6/21/2014,Gibralter Ledges,2,0,0
6/21/2014,Emmons-Winthrop,3,0,0
6/21/2014,Fuhrer's Finger,2,2,1
6/21/2014,Ptarmigan RIngraham Directge,2,2,1
6/21/2014,Ptarmigan RIngraham Directge,4,4,1
6/21/2014,Fuhrer's Finger,3,2,0.666666667
6/21/2014,Unknown,1,0,0
6/21/2014,Emmons-Winthrop,2,2,1
6/21/2014,glacier only - no summit attempt,2,0,0
6/21/2014,Unknown,2,0,0
6/21/2014,Disappointment Cleaver,2,0,0
6/21/2014,Disappointment Cleaver,2,2,1
6/21/2014,Disappointment Cleaver,2,0,0
6/21/2014,Disappointment Cleaver,2,0,0
6/21/2014,Emmons-Winthrop,3,3,1
6/21/2014,Fuhrer's Finger,2,0,0
6/20/2014,Disappointment Cleaver,12,11,0.916666667
6/20/2014,Disappointment Cleaver,12,12,1
6/20/2014,Emmons-Winthrop,12,0,0
6/20/2014,Disappointment Cleaver,11,9,0.818181818
6/20/2014,Disappointment Cleaver,4,4,1
6/20/2014,Liberty RIngraham Directge,2,2,1
6/20/2014,Disappointment Cleaver,3,0,0
6/20/2014,Disappointment Cleaver,2,2,1
6/20/2014,Emmons-Winthrop,3,3,1
6/20/2014,Disappointment Cleaver,4,0,0
6/20/2014,Disappointment Cleaver,7,0,0
6/20/2014,Disappointment Cleaver,4,4,1
6/20/2014,Disappointment Cleaver,4,0,0
6/20/2014,Disappointment Cleaver,2,2,1
6/20/2014,Disappointment Cleaver,2,0,0
6/20/2014,Disappointment Cleaver,3,0,0
6/20/2014,Disappointment Cleaver,3,0,0
6/20/2014,Little Tahoma,3,3,1
